time,use [kW],Dishwasher [kW],Furnace [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,humidity,windSpeed,dayofweek
2016-02-12 19:00:00,41.18988,0.0153,31.9945,6.13032,4.12002,0.39045,0.74442,0.05462,1.85265,0.2397,0.08257,-9.47,0.42,10.84,4
2016-02-12 20:00:00,61.44627,0.0118,44.91402,7.11513,0.49452,0.39332,0.74838,0.06028,1.84778,0.23998,0.0845,-10.46,0.43,11.68,4
2016-02-12 21:00:00,66.25678,0.00702,39.95998,6.13845,4.17817,0.40235,0.763,0.04157,1.84803,0.2401,0.08663,-11.21,0.44,10.58,4
2016-02-12 22:00:00,66.73952,0.00383,32.98717,7.41478,0.71843,0.41233,0.76743,0.04902,2.51037,0.23728,0.08935,-11.79,0.44,9.51,4
2016-02-12 23:00:00,69.70668,0.006,37.75553,4.71518,4.07868,0.40335,1.18403,0.04043,3.50582,0.23927,0.09367,-12.17,0.45,9.88,4
2016-02-13 00:00:00,50.63298,0.00257,29.43455,2.53125,1.50967,0.41537,0.77347,0.04302,2.54055,0.23963,0.0935,-12.59,0.47,9.82,5
2016-02-13 01:00:00,69.059,0.00713,45.83023,2.54908,2.95463,0.407,1.07477,1.0585,2.59203,0.23698,0.0856,-12.15,0.48,10.25,5
2016-02-13 02:00:00,64.79305,0.00227,15.795,21.71788,4.5076,0.405,1.1672,5.04328,2.34812,0.24893,0.09622,-10.35,0.46,10.3,5
2016-02-13 03:00:00,73.403,0.0083,34.58573,25.03457,0.27992,0.39817,0.76015,0.07028,2.14153,0.24757,0.0943,-7.33,0.43,10.01,5
2016-02-13 04:00:00,55.43347,0.00262,24.9428,3.92828,4.40308,0.4136,0.77888,0.03568,2.43092,0.25252,0.08942,-3.45,0.4,8.14,5
2016-02-13 05:00:00,58.39235,0.00623,41.75272,2.54858,0.30385,0.51068,0.76643,0.051,1.99155,0.24833,0.09322,0.13,0.38,8.31,5
2016-02-13 06:00:00,63.04583,0.00797,35.2088,2.55227,4.23573,7.22745,0.76252,0.0453,1.9628,0.23653,0.08648,3.04,0.36,8.77,5
2016-02-13 07:00:00,60.28295,0.00735,39.31832,2.54998,0.9462,4.21818,0.76512,0.05403,2.26177,0.23997,0.09477,5.45,0.34,10.22,5
2016-02-13 08:00:00,48.81948,0.00183,27.96348,2.53673,3.27565,0.41705,0.78813,0.0395,1.97338,0.24015,0.09563,7.02,0.32,11.13,5
2016-02-13 09:00:00,64.82993,0.00633,45.02047,2.55022,1.95488,0.40867,0.7615,0.04545,2.27032,0.23987,0.09658,7.64,0.31,10.77,5
2016-02-13 10:00:00,62.22135,0.00737,37.66387,2.5447,7.07413,0.4086,0.76445,0.03517,1.96858,0.23995,0.09372,6.99,0.32,9.51,5
2016-02-13 11:00:00,63.77968,0.0034,29.3166,2.49212,13.78108,0.41518,0.78247,0.0485,2.06882,0.23705,0.08653,5.14,0.34,6.64,5
2016-02-13 12:00:00,83.0335,0.00592,57.81097,2.42803,4.24113,0.40607,0.75778,0.03753,1.86092,0.24328,0.084,3.26,0.38,6.59,5
2016-02-13 13:00:00,65.07328,0.00863,51.9281,2.44032,0.29375,0.39582,0.74297,0.05098,1.84748,0.2449,0.08412,1.5,0.41,3.49,5
2016-02-13 14:00:00,43.69263,0.0075,42.16102,2.44232,0.3323,0.39695,0.74888,3.5127,1.84653,0.24412,0.08137,-0.77,0.48,2.96,5
2016-02-13 15:00:00,61.16205,0.01535,48.33287,2.66477,4.89095,0.40097,0.75093,0.04125,1.84718,1.10623,0.7807,-2.51,0.54,3.07,5
2016-02-13 16:00:00,93.41073,1.2713,55.40668,2.43888,2.66882,0.41,0.7355,0.04988,11.23537,0.23918,1.94173,-4.45,0.59,2.35,5
2016-02-13 17:00:00,115.54287,32.12708,53.78607,2.46403,3.50635,0.39303,0.71142,0.06832,36.31965,0.24095,5.82983,-5.51,0.65,3.16,5
2016-02-13 18:00:00,76.4624,23.92835,40.46693,2.475,4.30443,0.38377,0.7007,2.78868,6.57463,5.50802,5.84885,-6.19,0.67,1.41,5
2016-02-13 19:00:00,92.14032,0.01248,27.78605,2.47048,1.77127,0.4182,0.74057,0.06045,47.14903,0.77683,5.9828,-7.28,0.68,1.08,5
2016-02-13 20:00:00,91.06672,0.01348,29.47978,3.4767,3.76448,0.41522,0.73737,0.05702,39.45112,0.24105,1.88473,-8.13,0.72,2.05,5
2016-02-13 21:00:00,91.13262,0.0132,30.30422,4.0095,1.94462,6.31695,0.7293,0.06388,34.58567,0.24893,0.0775,-8.66,0.7,2.55,5
2016-02-13 22:00:00,149.2352,0.00563,62.85908,3.36735,3.90853,6.5567,0.74003,0.05472,28.46853,0.24307,2.74827,-9.84,0.72,0.98,5
2016-02-13 23:00:00,143.70447,0.0068,64.67975,3.40617,1.66202,0.40578,0.73472,0.0542,12.76292,0.24262,14.13415,-9.86,0.74,0.89,5
2016-02-14 00:00:00,100.31885,0.0067,58.63953,3.42478,6.25982,0.40823,0.74397,0.03678,2.8445,0.24422,0.2405,-9.16,0.72,2.4,6
2016-02-14 01:00:00,130.99362,19.92558,60.1112,17.71978,0.69153,0.39098,0.716,5.6531,2.66767,0.60603,0.08937,-5.3,0.69,1.47,6
2016-02-14 02:00:00,119.31322,29.85855,41.46233,15.03275,7.06753,0.39508,0.73747,0.04975,2.67467,1.10317,0.08015,0.17,0.61,1.6,6
2016-02-14 03:00:00,53.30093,0.04108,35.26298,2.56433,0.9916,0.395,0.7394,0.0566,2.5086,0.24027,0.0908,5.08,0.51,1.78,6
2016-02-14 04:00:00,73.43552,0.00793,51.37267,2.55193,4.19547,0.40728,0.75433,0.0399,2.09993,0.24013,0.09248,9.39,0.48,1.69,6
2016-02-14 05:00:00,76.86145,0.00925,56.82348,2.54948,1.89388,0.4082,0.75322,0.04274,2.09257,0.2399,0.09148,12.05,0.57,1.88,6
2016-02-14 06:00:00,82.66588,0.01027,60.82572,2.54417,2.73633,0.40643,0.74913,0.03785,2.0739,0.23823,0.08553,13.37,0.66,2.4,6
2016-02-14 07:00:00,82.326,0.00952,60.90307,2.54343,2.76568,0.4042,0.74835,0.03943,1.92118,0.23292,0.07652,14.44,0.68,2.26,6
2016-02-14 08:00:00,78.67422,0.00963,58.2843,2.54633,2.07783,0.40685,0.74828,0.04112,1.9246,0.23287,0.07612,14.87,0.71,2.75,6
2016-02-14 09:00:00,80.62573,0.00987,58.36962,2.54255,3.04547,0.40375,0.74567,0.03825,2.20557,0.23563,0.08162,15.05,0.75,3.58,6
2016-02-14 10:00:00,118.94242,0.0109,65.43145,2.53067,1.88992,0.40657,0.74117,7.34492,2.0585,1.07135,0.0898,15.52,0.78,4.58,6
2016-02-14 11:00:00,87.14528,0.0069,60.22377,2.47097,3.65107,0.40392,1.02415,0.48253,2.16933,0.23825,0.08573,16.02,0.79,5.27,6
2016-02-14 12:00:00,90.74645,0.00445,68.47985,2.36855,2.83292,0.40097,0.74603,0.03448,1.81885,0.23898,0.07943,16.7,0.81,5.1,6
2016-02-14 13:00:00,77.05448,0.00697,61.73347,2.38192,1.41382,0.39763,0.74518,0.04333,1.8081,0.23783,0.07468,17.38,0.83,6.18,6
2016-02-14 14:00:00,59.2339,0.00832,57.81363,2.38385,4.59967,0.39765,0.74168,0.0357,1.81968,0.2405,0.07435,18.51,0.84,7.36,6
2016-02-14 15:00:00,38.35153,0.00817,50.4226,2.38632,0.2993,0.39322,0.7409,0.04682,1.82383,0.2426,0.0769,19.92,0.85,6.37,6
2016-02-14 16:00:00,35.70843,0.00983,45.85415,2.38455,3.995,0.39287,0.74182,0.0418,1.83452,0.24363,0.08122,21.79,0.87,6.69,6
2016-02-14 17:00:00,35.18935,0.00965,50.48207,2.39407,1.05078,0.39465,0.7463,0.04702,1.82072,0.2396,0.07487,23.53,0.88,5.28,6
2016-02-14 18:00:00,25.97772,0.01432,38.66608,2.40327,3.7031,0.38477,0.73173,0.04848,1.81098,0.23623,0.07237,24.98,0.89,4.89,6
2016-02-14 19:00:00,22.31193,0.0159,32.95793,2.40333,2.45972,0.37995,0.71705,0.05532,1.81397,0.24088,0.07748,26.45,0.9,4.68,6
2016-02-14 20:00:00,13.33975,0.00362,14.6858,2.37858,1.70628,0.6877,0.74532,0.04163,1.81302,0.2417,0.08053,29.13,0.88,3.13,6
2016-02-14 21:00:00,54.97652,0.01153,31.78915,2.38883,3.81795,7.19482,0.72015,0.04688,1.80363,0.23795,0.08172,30.68,0.9,3.05,6
2016-02-14 22:00:00,64.51713,0.0124,44.4749,2.45418,0.28477,5.81478,0.72027,0.05945,2.1585,0.24095,0.08607,32.05,0.92,0.6,6
2016-02-14 23:00:00,74.94138,0.00518,49.58437,2.48845,4.3516,0.40327,0.74382,0.03432,2.50363,0.241,0.08648,33.31,0.92,1.36,6
2016-02-15 00:00:00,104.19735,0.00675,62.92693,14.56138,1.01392,0.40267,1.0218,6.3369,2.43822,0.24207,0.09035,35.26,0.91,4.66,0
2016-02-15 01:00:00,101.84712,0.01118,55.4111,26.704,3.66888,0.39572,0.7454,0.05613,2.65463,0.24382,0.08837,36.4,0.89,3.2,0
2016-02-15 02:00:00,91.55922,0.00505,38.58797,12.62935,2.42588,0.4152,0.7787,0.04387,2.38873,0.24727,0.09202,38.48,0.88,4.36,0
2016-02-15 03:00:00,63.30342,0.00942,39.41748,3.22653,1.81837,0.39712,0.74397,0.04733,2.23758,1.12348,0.0876,41.54,0.89,5.4,0
2016-02-15 04:00:00,75.39853,0.00783,52.77348,2.54287,4.34752,0.40425,0.74922,0.03725,1.9567,0.24147,0.08895,44.75,0.87,10.46,0
2016-02-15 05:00:00,69.40287,0.00842,52.07252,2.55092,0.29557,0.40295,0.74373,0.05075,2.22845,0.24005,0.09107,48.44,0.85,13.7,0
2016-02-15 06:00:00,70.32795,0.00708,47.74833,2.543,3.89607,0.40467,0.75382,0.039,1.94042,0.24003,0.09087,50.27,0.85,14.99,0
2016-02-15 07:00:00,73.02857,0.00655,54.45707,2.54195,0.79918,0.40568,0.75023,0.04495,1.93753,0.2397,0.08993,52.71,0.88,18.63,0
2016-02-15 08:00:00,81.175,0.00772,57.04628,2.53798,3.7778,0.40355,0.74427,0.03883,1.92195,0.2345,0.08058,52.56,0.89,18.32,0
2016-02-15 09:00:00,73.47523,0.0083,52.30118,2.54643,2.50058,0.39982,0.74173,0.04277,2.37495,0.23707,0.08552,51.26,0.88,15.17,0
2016-02-15 10:00:00,88.33847,0.004,66.56048,2.53398,1.68515,0.40852,0.74525,0.0366,2.21477,0.23943,0.08572,49.0,0.89,11.05,0
2016-02-15 11:00:00,81.38423,0.00595,57.8752,2.49267,4.45947,0.40527,0.74897,0.03428,1.92248,0.24415,0.08712,46.28,0.89,9.11,0
2016-02-15 12:00:00,56.37038,0.00838,36.89092,2.43932,0.33165,0.39495,0.7462,3.2014,1.84732,0.24398,2.0764,43.2,0.85,10.42,0
2016-02-15 13:00:00,50.52437,0.00567,34.34172,2.42777,4.57057,0.39972,0.7549,0.25345,1.83252,0.24377,0.4677,39.96,0.77,11.02,0
2016-02-15 14:00:00,82.89653,0.00588,64.90935,2.4286,1.18603,0.40192,0.74332,0.0403,1.82007,0.87868,0.08227,37.3,0.73,12.38,0
2016-02-15 15:00:00,76.23127,0.01258,52.68283,2.43758,3.8371,5.9041,0.72283,0.046,1.81697,0.24165,0.08367,35.14,0.71,11.95,0
2016-02-15 16:00:00,73.10563,0.00943,36.10308,2.43247,3.3975,6.1692,0.7436,0.05253,20.19205,0.24428,0.08067,33.89,0.71,11.02,0
2016-02-15 17:00:00,92.52892,0.00533,41.0958,2.87222,1.26617,0.41423,0.76512,0.92492,22.07652,0.2476,0.06708,33.26,0.71,10.57,0
2016-02-15 18:00:00,107.83365,12.34545,47.5934,5.46242,5.39813,0.39268,1.01605,2.5956,11.96973,5.55757,0.07612,32.8,0.72,9.69,0
2016-02-15 19:00:00,99.98385,24.55407,30.045,3.84585,0.29832,0.39292,0.74413,0.07037,23.1988,0.24042,0.06198,32.86,0.72,9.83,0
2016-02-15 20:00:00,105.33378,24.7496,34.75715,3.33862,4.49598,0.38783,0.72878,0.06527,24.1582,0.24003,0.0637,32.81,0.72,7.88,0
2016-02-15 21:00:00,122.15828,0.00707,58.08145,2.45408,1.96718,0.56918,1.03037,0.05022,23.17715,0.2405,12.35055,32.98,0.7,7.94,0
2016-02-15 22:00:00,205.3255,0.00658,44.2857,4.0012,8.23885,0.39858,0.73707,0.0325,11.50647,2.98002,19.7073,32.67,0.71,8.18,0
2016-02-15 23:00:00,174.60338,0.00807,43.2482,5.83582,7.76208,0.40025,0.73912,0.02872,2.27455,0.2373,19.60307,32.93,0.69,7.81,0
2016-02-16 00:00:00,101.43343,0.00287,27.37935,2.53652,8.09115,0.41092,0.76523,0.04268,3.6331,0.24798,0.20943,33.54,0.68,9.68,1
2016-02-16 01:00:00,138.64617,0.0089,50.15132,3.66228,7.49093,0.4036,0.72052,6.34198,3.36965,0.23727,0.10835,34.71,0.66,10.74,1
2016-02-16 02:00:00,88.00345,0.00348,20.38928,21.46983,6.57947,0.40392,0.76998,0.04562,2.60927,0.95415,0.08993,35.2,0.64,9.13,1
2016-02-16 03:00:00,80.04402,0.00457,16.87813,12.47085,14.13032,0.40257,0.75628,0.04843,2.29705,0.23718,0.08435,35.62,0.62,9.86,1
2016-02-16 04:00:00,64.10462,0.00327,20.57382,2.56095,1.90502,0.40462,0.75793,0.05097,2.45967,0.24017,0.09277,35.55,0.61,10.46,1
2016-02-16 05:00:00,72.58165,0.00768,42.72062,2.56025,4.19373,0.40657,0.7535,0.04753,2.15585,0.24023,0.09292,35.5,0.61,9.58,1
2016-02-16 06:00:00,60.17332,0.00555,39.62102,2.56513,0.30037,0.40843,0.75902,0.05287,2.15248,0.2399,0.09065,35.45,0.6,10.53,1
2016-02-16 07:00:00,59.95972,0.0029,36.5506,3.0539,0.30938,0.41463,0.77515,0.05045,2.13102,0.23563,0.0827,35.05,0.61,9.6,1
2016-02-16 08:00:00,77.2469,0.00942,39.55798,4.2862,6.39495,7.0605,0.75087,0.04097,2.13793,0.24402,0.08563,34.56,0.6,8.01,1
2016-02-16 09:00:00,54.39423,0.00352,28.7829,3.90692,0.30662,4.30508,0.77687,0.05372,2.13173,0.24712,0.08973,33.84,0.62,6.68,1
2016-02-16 10:00:00,95.62135,0.00683,64.70027,3.90883,5.35587,0.41135,0.75622,0.03822,2.53718,0.24565,0.0886,33.27,0.64,5.72,1
2016-02-16 11:00:00,53.57413,0.00438,30.1822,3.87893,0.30803,0.41458,0.77142,0.05302,2.36817,0.24338,0.0888,33.22,0.66,5.12,1
2016-02-16 12:00:00,83.34553,0.00673,30.66343,3.82468,5.02575,0.40418,0.75058,4.69597,1.97498,0.2456,12.67432,32.77,0.67,5.8,1
2016-02-16 13:00:00,59.1161,3.52283,15.42178,3.54388,3.32072,0.4031,1.07372,0.0413,1.93048,1.1312,14.60047,32.12,0.68,6.26,1
2016-02-16 14:00:00,72.56878,34.00587,16.26648,2.3934,2.4411,0.39073,0.7289,0.06845,1.9464,0.24672,0.08683,30.49,0.7,7.56,1
2016-02-16 15:00:00,81.97027,26.93593,34.9581,2.40562,2.33625,0.38455,0.7142,0.07958,1.94647,0.2462,0.08515,29.27,0.7,8.57,1
2016-02-16 16:00:00,34.06242,0.00478,12.38358,2.38638,2.55358,1.82092,0.76903,0.04307,1.9212,0.23763,0.07755,29.09,0.65,10.29,1
2016-02-16 17:00:00,68.07675,0.00878,28.82973,2.40063,3.14432,1.84025,0.75463,0.05023,1.91568,3.93,11.34342,28.05,0.59,10.48,1
2016-02-16 18:00:00,41.66312,0.00262,17.75728,2.39065,1.38412,1.51628,0.77123,1.17517,1.93787,0.23968,0.08695,26.55,0.55,9.61,1
2016-02-16 19:00:00,51.29413,0.00617,27.95772,2.39632,4.20022,0.99493,0.7674,0.04543,1.94323,0.24042,0.09025,24.91,0.55,8.59,1
2016-02-16 20:00:00,61.8272,0.00305,36.14417,6.8447,0.31272,0.63602,0.79502,0.05262,1.97257,0.24042,0.09062,23.72,0.56,7.95,1
2016-02-16 21:00:00,69.65293,0.00737,38.97108,7.91585,4.01358,0.40745,0.76132,0.04547,1.97993,0.2399,0.0881,22.32,0.58,7.94,1
2016-02-16 22:00:00,57.9824,0.00353,26.7735,6.75478,0.31977,0.41233,0.77325,0.05383,5.20873,0.24213,0.08762,22.65,0.56,9.45,1
2016-02-16 23:00:00,68.55902,0.00295,20.47377,2.53907,4.3176,1.35888,0.7653,0.04667,12.4567,0.24975,10.2315,23.68,0.54,12.51,1
2016-02-17 00:00:00,71.83957,0.00255,22.8199,2.53352,3.23455,7.36285,0.76438,0.0534,14.53767,2.08798,0.30953,24.9,0.5,11.8,2
2016-02-17 01:00:00,79.825,0.0048,34.81183,3.25305,2.00787,3.80175,1.55503,0.06067,16.41843,0.25335,0.0707,27.05,0.45,12.62,2
2016-02-17 02:00:00,43.35458,0.00077,10.68957,9.28532,3.58803,0.40922,1.07283,0.04097,2.27273,0.24682,0.09527,28.62,0.42,14.24,2
2016-02-17 03:00:00,50.79535,0.00123,10.69172,22.56803,1.26153,0.4055,0.7839,0.05597,2.34862,0.249,0.09328,29.69,0.38,12.97,2
2016-02-17 04:00:00,64.76995,0.00212,25.02603,6.17262,5.2955,0.41862,0.78955,0.03648,2.23025,0.25492,0.08278,30.83,0.36,13.01,2
2016-02-17 05:00:00,53.31168,0.00372,30.49705,2.55038,0.7788,0.41753,0.7917,0.05247,2.22988,0.24952,0.09587,31.3,0.34,13.48,2
2016-02-17 06:00:00,66.7202,0.00715,41.17757,2.55728,4.46128,0.4129,0.77347,0.04422,2.38942,0.25027,0.09557,30.48,0.34,13.19,2
2016-02-17 07:00:00,49.0406,0.00387,29.21952,2.5548,0.31135,0.41432,0.78675,0.05392,2.05342,0.24033,0.08627,29.0,0.33,13.21,2
2016-02-17 08:00:00,57.32075,0.00267,30.72602,2.5518,3.91613,0.4153,0.78635,0.04135,2.06253,0.2401,0.09395,26.58,0.35,10.28,2
2016-02-17 09:00:00,59.37935,0.0045,36.98115,2.54998,1.37613,0.4163,0.782,0.05172,2.5033,0.2402,0.09613,24.81,0.37,8.38,2
2016-02-17 10:00:00,86.53063,0.0058,57.63527,2.54777,3.26208,0.41445,0.76697,0.04575,2.64972,0.2402,0.09348,23.61,0.39,8.11,2
2016-02-17 11:00:00,51.03385,0.0026,26.61537,2.52785,2.4018,0.41252,0.7757,0.04653,2.42927,0.23723,0.08508,22.14,0.4,6.54,2
2016-02-17 12:00:00,86.1418,0.00685,31.68348,2.4565,2.69485,0.39528,0.74725,4.9156,1.91077,0.24535,19.16457,20.86,0.42,5.39,2
2016-02-17 13:00:00,51.79975,0.0028,17.0363,2.35932,4.66737,0.40088,1.29047,0.037,4.88065,0.24593,7.78908,19.24,0.45,4.91,2
2016-02-17 14:00:00,35.97032,0.0034,20.81518,2.13663,0.30943,0.40508,1.21965,0.05158,2.65345,0.24462,0.08722,17.51,0.5,4.27,2
2016-02-17 15:00:00,50.62175,0.00948,33.27088,2.14118,4.23037,0.39405,0.7485,0.04898,1.91765,0.24333,0.08193,16.16,0.56,3.54,2
2016-02-17 16:00:00,36.144,0.00295,22.12012,2.131,0.53248,0.40178,0.76623,0.0498,1.90627,0.23947,0.08278,15.1,0.59,3.66,2
2016-02-17 17:00:00,53.84822,0.00788,32.54642,2.1368,4.01737,0.4003,0.7578,0.04983,1.90888,0.23978,0.08597,13.97,0.62,2.91,2
2016-02-17 18:00:00,38.51397,0.00183,23.56498,2.13075,1.47393,0.4034,0.77197,0.04752,1.90728,0.24002,0.0865,12.73,0.67,3.22,2
2016-02-17 19:00:00,59.95343,0.00947,36.29648,2.14,2.74225,7.08037,0.7481,0.05303,1.90733,0.24015,0.08702,11.85,0.71,3.07,2
2016-02-17 20:00:00,64.98928,0.00545,38.00512,2.12455,3.423,4.28185,0.77158,0.05162,1.9047,0.23978,0.08887,11.31,0.72,1.79,2
2016-02-17 21:00:00,51.9456,0.00297,31.4536,2.11828,1.09347,0.41583,0.77782,0.05087,1.90793,0.24015,0.08813,12.95,0.69,2.01,2
2016-02-17 22:00:00,76.66307,0.00912,48.85825,2.21083,4.38583,0.40402,0.88045,0.04273,2.16703,0.23715,0.08625,17.89,0.58,2.06,2
2016-02-17 23:00:00,73.90162,0.00377,26.98758,2.25652,0.5586,0.40787,1.45275,0.04978,2.83448,0.2473,17.90398,22.54,0.46,2.4,2
2016-02-18 00:00:00,71.84383,0.00462,34.90495,2.24058,5.78985,0.4151,0.76835,0.04658,2.20413,0.24592,0.2651,27.05,0.37,3.76,3
2016-02-18 01:00:00,146.35407,28.91945,48.03518,10.09408,1.81188,0.39947,0.7409,0.07283,2.49818,0.2458,16.67582,31.24,0.31,6.48,3
