time_hour,use [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,windSpeed,dayofweek
2016-09-02 15:00:00,17.9807,0.0004,1.19998,4.06418,4.45525,0.73623,4.6645,0.76792,0.0445,0.00438,1.71473,0.23727,0.09135,55.99,4.64,4
2016-09-02 16:00:00,32.11297,0.00035,1.19497,4.05148,3.69002,5.64078,1.49303,0.7683,0.03157,0.00345,1.70765,2.06087,11.4705,53.67,3.18,4
2016-09-02 17:00:00,53.73533,29.96978,1.16548,4.2507,6.6289,2.81422,4.99935,0.74457,0.04498,1.06753,1.71943,0.23857,0.09182,51.43,2.05,4
2016-09-02 18:00:00,78.93642,27.91423,1.18533,4.29298,33.73195,3.62718,5.30547,0.74902,0.04345,0.04532,1.71338,0.2379,0.0902,50.05,1.85,4
2016-09-02 19:00:00,50.63088,5.8407,1.22188,4.13755,31.93703,4.06472,0.5375,0.77537,0.04077,0.0229,1.72197,0.23855,0.09195,48.92,2.11,4
2016-09-02 20:00:00,26.96383,0.01533,1.21908,4.07505,15.3802,2.6216,0.7562,0.77883,0.04273,0.00797,1.73632,0.23865,0.09187,47.82,0.99,4
2016-09-02 21:00:00,22.38322,0.01578,2.56683,4.05323,4.87747,5.30795,2.73492,0.77077,0.03768,0.0027,1.6989,0.23222,0.08477,47.64,1.31,4
2016-09-02 22:00:00,23.53053,0.00352,2.3339,4.07365,3.04775,1.68195,9.0642,1.22013,0.04472,0.00522,1.72775,0.23548,0.09227,51.66,4.37,4
2016-09-02 23:00:00,26.11008,0.0002,1.22463,3.96167,2.52803,6.34298,9.09042,0.7763,0.03817,0.00125,1.80878,0.23915,0.0985,57.17,3.18,4
2016-09-03 00:00:00,39.35598,0.00127,1.23438,3.91197,17.74752,3.29032,9.0457,1.52072,0.04395,0.01553,2.21463,0.23703,0.09297,62.79,1.5,5
2016-09-03 01:00:00,50.92778,0.00167,1.25697,4.3194,29.42737,4.77088,5.88072,0.78315,2.12345,0.02357,2.01673,0.23625,0.08763,67.09,1.74,5
2016-09-03 02:00:00,25.92155,0.00048,1.25803,3.95608,8.14452,3.32033,5.7125,0.78728,0.04392,0.00767,2.34817,0.24238,0.10018,70.24,2.32,5
2016-09-03 03:00:00,21.56348,0.00028,1.25317,3.94877,2.5705,5.29048,5.2626,0.78653,0.03977,0.0019,2.0664,0.24402,0.09907,72.05,1.8,5
2016-09-03 04:00:00,17.61057,0.0003,1.23543,3.93677,2.56607,2.48355,4.31115,0.77898,0.04372,0.00282,1.91085,0.24203,0.0989,74.28,4.39,5
2016-09-03 05:00:00,18.71392,0.00032,1.23393,3.92708,2.56255,5.3245,2.59423,0.77952,0.03907,0.0018,1.91142,0.2419,0.0976,75.27,6.81,5
2016-09-03 06:00:00,18.73568,0.00027,1.24467,3.939,2.56602,2.34908,5.44218,0.7827,0.04417,0.00322,2.03555,0.23757,0.09127,75.72,4.53,5
2016-09-03 07:00:00,17.65013,0.00027,1.24952,4.11702,2.56395,5.08745,1.56262,0.78783,0.03967,0.0017,1.90138,0.23987,0.09887,75.39,4.66,5
2016-09-03 08:00:00,18.36703,0.0003,1.2531,4.2108,2.5662,2.51708,4.7457,0.78722,0.04408,0.00275,1.90183,0.24008,0.09788,72.7,3.83,5
2016-09-03 09:00:00,17.90555,0.00028,1.24587,3.95112,2.56285,4.60453,2.47808,0.78562,0.04048,0.00198,1.89647,0.24003,0.09823,66.58,2.59,5
2016-09-03 10:00:00,19.15787,0.00033,1.24908,4.01135,2.52317,2.77275,5.607,0.78435,0.04322,0.00422,1.8274,0.23987,0.09513,61.02,3.56,5
2016-09-03 11:00:00,27.599,0.0003,1.23522,4.01938,2.44288,4.2019,2.02545,0.78078,0.04122,2.75827,1.76378,0.23873,8.09108,58.7,4.57,5
2016-09-03 12:00:00,35.45477,0.00023,1.22928,4.06655,3.00307,3.725,2.78277,1.08707,0.038,1.62187,1.72855,0.88432,15.28807,56.75,4.12,5
2016-09-03 13:00:00,29.93972,0.00048,1.23237,4.05235,3.2041,3.70605,1.54257,1.42522,0.04325,0.00218,14.41272,0.24452,0.07392,54.98,3.96,5
2016-09-03 14:00:00,42.48632,0.0005,1.22437,4.09225,3.6356,3.53577,4.01252,0.9821,0.04483,0.00318,24.6434,0.2473,0.0645,53.67,3.79,5
2016-09-03 15:00:00,45.22207,0.00027,1.22258,4.01893,3.76262,3.28712,8.65713,0.77512,0.04625,0.00255,23.14017,0.24662,0.06272,52.41,2.55,5
2016-09-03 16:00:00,41.86447,0.0005,1.21383,4.11815,2.55478,4.62253,1.97818,1.21782,0.04183,0.0043,24.0488,0.24713,1.8166,51.35,1.37,5
2016-09-03 17:00:00,38.66907,0.00043,1.20453,4.10723,2.3948,7.65743,4.40333,0.9062,0.03467,3.95677,8.08202,0.23445,5.6872,50.22,1.08,5
2016-09-03 18:00:00,58.06902,13.92343,2.87885,4.20835,2.39397,8.89178,7.41597,0.75585,7.6073,0.0113,4.30505,0.24037,5.4368,49.75,1.75,5
2016-09-03 19:00:00,56.01175,24.9556,1.16037,4.29162,2.39248,8.31465,2.22742,0.85928,9.44787,0.01745,2.02917,0.2321,0.08375,49.32,1.35,5
2016-09-03 20:00:00,63.34065,16.57262,1.18285,4.212,2.3905,8.02083,8.63468,1.18038,8.12323,0.02017,12.6921,0.23475,0.07653,50.39,1.84,5
2016-09-03 21:00:00,44.3398,0.01277,1.21075,4.063,2.38348,0.36455,8.13578,0.90452,8.1106,0.01288,18.83783,0.23815,0.06548,55.59,1.21,5
2016-09-03 22:00:00,77.89313,0.00038,1.20253,4.14102,2.38468,6.34478,6.14633,0.7671,8.04532,0.02018,48.53635,0.23773,0.06672,60.92,4.65,5
2016-09-03 23:00:00,50.41283,0.00022,1.20882,4.24828,2.476,7.94223,6.8094,1.11087,8.07442,0.0256,18.19975,0.24825,0.069,67.82,6.39,5
2016-09-04 00:00:00,25.64363,0.00065,1.19813,3.98163,2.51115,3.85933,2.13315,0.76157,1.63092,0.01332,7.39085,2.06605,0.09688,72.95,6.84,6
2016-09-04 01:00:00,22.67822,0.00078,1.2092,4.00563,2.51377,4.43995,1.995,0.76625,0.04447,0.00303,7.3422,0.25042,0.10752,76.44,8.17,6
2016-09-04 02:00:00,50.42393,0.00125,4.19203,3.90042,23.33853,8.29192,1.98668,0.78575,0.0413,5.66282,1.87652,0.24793,0.09878,78.97,9.64,6
2016-09-04 03:00:00,23.71058,0.00023,1.24213,3.91578,5.30058,8.20277,1.9806,0.79125,0.03592,0.00393,1.8855,0.24877,0.10312,80.7,9.45,6
2016-09-04 04:00:00,25.69467,0.00015,1.23792,3.89977,2.55168,7.94018,1.96693,0.78862,0.03643,0.00323,6.92803,0.24082,0.1009,81.29,9.5,6
2016-09-04 05:00:00,18.75053,0.00017,1.24213,3.88157,2.55182,6.02765,2.00458,0.79075,0.03905,0.00275,1.8683,0.24005,0.10172,80.99,10.31,6
2016-09-04 06:00:00,21.62713,0.0002,1.25068,3.87132,2.5554,1.70963,9.18887,0.7895,0.0461,0.00317,1.86983,0.24,0.10243,79.93,9.39,6
2016-09-04 07:00:00,28.19592,0.00023,1.25152,4.29132,2.55188,7.50862,9.55383,0.78915,0.03802,0.0006,1.86908,0.24002,0.10165,76.48,8.76,6
2016-09-04 08:00:00,28.11678,0.0002,1.25123,3.87218,2.55417,2.74673,9.57387,0.78955,0.04502,0.00263,6.93905,0.2406,0.10155,72.22,8.44,6
2016-09-04 09:00:00,21.11567,0.00017,1.24807,3.87338,2.55168,4.94842,5.45063,0.79077,0.04112,0.0017,1.8693,0.2402,0.10023,69.43,8.34,6
2016-09-04 10:00:00,16.87982,0.0003,1.25198,3.96163,2.49862,2.67107,3.51968,0.79453,0.04447,0.00128,1.79738,0.24047,0.0984,67.87,7.79,6
2016-09-04 11:00:00,25.85718,0.0003,1.23183,3.98178,2.43058,4.55022,5.71357,0.7824,0.0406,0.00328,6.78698,0.24053,0.0951,66.82,7.48,6
2016-09-04 12:00:00,33.54983,0.00035,1.21772,4.21362,3.41997,2.5441,2.00533,1.09648,0.04462,4.82537,1.72383,0.23968,12.21877,65.63,7.69,6
2016-09-04 13:00:00,24.52555,0.00042,1.80982,4.03398,5.32743,4.6738,1.99023,1.06342,0.03622,0.00335,1.65697,1.9753,1.95462,64.72,7.04,6
2016-09-04 14:00:00,40.736,0.00068,2.45965,4.09185,2.53998,7.35142,2.06478,1.1943,4.45,0.01292,13.34188,0.23917,2.98937,63.64,6.13,6
2016-09-04 15:00:00,41.95275,0.00058,1.19715,4.10625,2.44722,9.46753,2.02422,0.7683,0.03885,0.01205,21.58867,0.23953,0.0624,62.71,6.27,6
2016-09-04 16:00:00,76.23762,0.01335,21.58492,4.14748,2.43643,19.1387,2.0387,0.74057,0.04137,2.73275,23.0603,0.23925,0.0638,62.38,5.8,6
2016-09-04 17:00:00,47.48813,0.00015,1.20662,4.14452,2.4395,8.36375,8.60745,0.76962,0.03753,0.52352,21.08972,0.24533,0.06043,61.54,5.35,6
2016-09-04 18:00:00,52.741,0.00018,1.20178,4.47177,2.44153,3.27705,8.77472,0.76712,0.04635,0.00287,31.44802,0.24623,0.06338,60.89,4.6,6
2016-09-04 19:00:00,55.06623,0.00037,1.1969,4.102,2.44222,4.79275,4.61348,0.76793,0.04002,0.0053,30.60568,6.43703,0.06255,61.54,5.54,6
2016-09-04 20:00:00,53.92198,0.0003,1.19423,4.08012,2.4397,5.7093,9.82357,0.76222,0.04085,0.00405,29.56425,0.23932,0.06408,65.69,6.19,6
2016-09-04 21:00:00,23.5497,0.50768,4.03855,4.09812,2.62707,2.97785,2.59102,1.3269,0.0415,0.00467,5.01803,0.23608,0.08223,70.53,6.14,6
2016-09-04 22:00:00,55.6025,32.76852,1.14917,4.22172,2.45137,7.93157,3.939,0.7875,0.03617,0.02132,1.97132,0.2346,0.09027,75.27,6.63,6
2016-09-04 23:00:00,48.822,26.05622,1.16585,4.0665,2.54162,2.06268,9.63907,0.7427,0.04572,0.02548,2.14495,0.23588,0.09533,79.6,7.91,6
2016-09-05 00:00:00,22.10585,0.01492,1.2363,3.90888,2.55182,4.21503,6.8874,0.7843,0.04152,0.00147,2.13543,0.23682,0.09197,82.6,9.21,0
2016-09-05 01:00:00,22.01715,0.015,1.23255,3.87975,2.55192,5.036,6.18083,0.78315,0.04035,0.00253,1.96572,0.23605,0.0933,83.93,10.51,0
2016-09-05 02:00:00,17.15572,0.01522,1.23733,3.87873,2.55713,1.14717,5.1991,0.78727,0.04632,0.00312,1.93877,0.24297,0.1026,84.13,11.59,0
2016-09-05 03:00:00,18.17562,0.0155,1.24683,3.89298,2.55613,5.2476,2.08558,0.79362,0.04038,0.00205,1.94737,0.24428,0.10328,82.31,10.64,0
2016-09-05 04:00:00,16.92218,0.00165,1.2449,3.9001,2.55378,3.53457,2.06383,1.09957,0.04202,0.00283,2.13312,0.24415,0.10167,78.83,9.58,0
2016-09-05 05:00:00,14.96968,0.0002,1.24647,3.88423,2.55385,2.09668,2.05373,0.79333,0.0446,0.00197,1.94943,0.24385,0.10133,76.05,11.13,0
2016-09-05 06:00:00,18.96763,0.00017,1.24508,3.90277,2.55175,6.0671,2.08042,0.79218,0.03847,0.00217,1.94312,0.24302,0.1014,73.77,12.22,0
2016-09-05 07:00:00,21.45287,0.00033,2.49548,4.30223,2.54752,6.95212,2.09023,0.78678,0.03707,0.00173,1.9084,0.2368,0.09417,71.06,11.98,0
2016-09-05 08:00:00,26.37868,0.00022,1.23587,3.89877,2.54368,13.54387,2.0662,0.78725,0.03848,0.00955,1.91473,0.23993,0.10013,67.95,11.23,0
2016-09-05 09:00:00,17.82317,0.00018,1.23683,3.86527,2.55007,2.80645,4.28005,0.7863,0.04303,0.00275,1.91252,0.24005,0.09967,64.69,8.57,0
2016-09-05 10:00:00,21.51137,0.00028,1.24138,3.93603,2.51303,1.31472,9.48302,0.7842,0.04557,0.0043,1.85042,0.23987,0.09855,61.72,10.73,0
2016-09-05 11:00:00,20.4335,0.00027,1.2307,3.96303,2.43077,4.08523,5.76677,0.78183,0.04035,0.00125,1.80087,0.23898,0.09345,58.18,8.18,0
2016-09-05 12:00:00,21.06835,0.00037,1.22007,3.99308,2.42877,3.09722,7.42438,0.7752,0.04135,0.00375,1.75988,0.2364,0.08788,56.17,5.26,0
2016-09-05 13:00:00,24.12112,0.00033,1.19408,3.97682,2.42508,2.06588,5.87002,0.76327,0.04583,3.60818,1.73113,0.2313,2.20918,53.85,4.55,0
2016-09-05 14:00:00,21.60155,0.00052,1.8956,4.29167,2.42712,4.67698,2.69213,0.77377,0.0372,0.00365,1.75123,0.24037,2.81132,51.96,4.06,0
2016-09-05 15:00:00,27.16343,0.00045,1.9265,4.09608,2.72962,3.25897,5.2111,0.7689,0.03907,0.00485,1.74573,0.24468,7.13748,49.87,3.57,0
2016-09-05 16:00:00,31.17762,0.00078,3.42798,4.12613,3.8032,2.74073,2.07465,1.08655,0.04147,0.00363,7.85968,0.24795,5.76485,48.75,3.78,0
2016-09-05 17:00:00,50.3195,0.00033,1.18523,4.11235,2.41647,4.97517,6.6953,0.96172,0.04748,3.10732,20.8868,0.24505,5.68628,48.3,5.12,0
2016-09-05 18:00:00,46.29752,0.0007,2.46187,4.13525,2.41913,4.42292,3.29603,0.76457,0.04242,0.02968,22.75595,0.23948,5.72952,50.03,5.72,0
2016-09-05 19:00:00,48.56437,0.0003,1.16778,4.08538,4.4993,5.37593,7.11108,0.7522,0.03783,0.806,8.3165,10.70728,5.70477,54.94,6.86,0
2016-09-05 20:00:00,56.63335,17.06008,3.23783,4.1977,2.77967,3.84423,3.62098,0.74255,0.04655,0.01115,15.08117,0.23905,5.77238,59.29,8.63,0
2016-09-05 21:00:00,69.38247,23.3637,1.1418,4.20143,2.4456,3.56072,9.59992,0.7322,0.04582,0.01907,18.31043,0.23538,5.7264,62.71,7.93,0
2016-09-05 22:00:00,55.99233,5.7817,6.09453,4.04415,2.4447,7.90273,5.5074,0.74107,0.03668,0.01112,17.41005,0.23948,5.77872,64.93,4.71,0
2016-09-05 23:00:00,27.66622,0.0003,1.68628,3.89562,2.53772,3.87958,7.14558,0.75965,0.04098,0.00527,2.1765,3.86973,1.669,66.7,5.05,0
2016-09-06 00:00:00,29.52373,0.0003,1.21358,3.90813,6.05058,8.30845,5.72145,0.76202,0.03888,0.00298,3.1644,0.24173,0.11122,68.47,4.89,1
2016-09-06 01:00:00,57.30047,0.0015,1.23352,3.86487,29.24362,7.0622,6.14795,0.77937,0.04623,6.65273,1.91945,0.2446,0.10443,69.72,5.11,1
2016-09-06 02:00:00,38.69678,0.0007,1.23783,3.85378,19.12825,5.3613,6.00435,0.78393,0.0402,0.01075,1.9288,0.24842,0.09847,70.72,4.0,1
2016-09-06 03:00:00,24.04592,0.00017,1.21955,3.84118,6.29723,5.60503,3.98293,0.77867,0.03898,0.00298,1.93107,0.24802,0.1001,70.5,3.25,1
2016-09-06 04:00:00,25.47513,0.00022,1.22593,3.85307,6.30958,6.87722,4.13838,0.78152,0.03732,0.00292,1.91127,0.24067,0.09705,69.59,2.66,1
2016-09-06 05:00:00,23.20382,0.00018,1.22757,3.83725,6.31437,3.76698,4.97965,0.78188,0.04177,0.00287,1.91023,0.23937,0.1017,63.35,1.73,1
2016-09-06 06:00:00,22.72837,0.00017,1.22775,3.84705,6.31277,4.68725,3.57373,0.78335,0.04128,0.00187,1.91218,0.2401,0.10087,56.88,0.53,1
2016-09-06 07:00:00,26.01477,0.00027,1.23402,4.2301,6.32095,5.6751,5.47432,0.78477,0.03993,0.00205,1.91282,0.2399,0.10055,54.02,0.36,1
2016-09-06 08:00:00,22.39862,0.00018,1.22962,3.93753,6.31535,4.24197,3.5969,0.78433,0.04192,0.00268,1.91232,0.24048,0.09533,51.99,1.09,1
2016-09-06 09:00:00,21.74812,0.00015,1.21057,3.82902,6.27858,3.84252,3.50157,0.77478,0.04162,0.00242,1.92293,0.24427,0.0997,50.06,0.81,1
2016-09-06 10:00:00,23.46343,0.00028,1.21025,3.92448,6.24885,3.33505,5.72472,0.77307,0.04237,0.0039,1.85648,0.24547,0.09852,48.84,0.91,1
2016-09-06 11:00:00,39.01622,0.00015,1.21413,4.27695,6.22862,3.30342,2.01423,0.77732,0.04577,5.11522,1.81155,0.24493,13.98393,47.55,1.52,1
2016-09-06 12:00:00,34.36533,0.00083,3.3933,3.975,7.41348,3.34892,6.3275,1.18617,0.04095,0.0067,1.81403,0.24692,6.61153,46.83,0.61,1
2016-09-06 13:00:00,20.37138,0.0002,1.22293,3.95868,6.69125,4.1111,1.46378,0.78235,0.04087,0.00222,1.77848,0.23492,0.0846,46.52,0.74,1
2016-09-06 14:00:00,23.64577,0.00032,1.21798,3.96667,6.3624,3.9342,5.26155,0.77723,0.04107,0.00365,1.75573,0.23777,0.0872,46.04,1.55,1
2016-09-06 15:00:00,20.92473,0.00022,1.21702,4.06023,6.617,3.91038,2.25467,0.77912,0.04022,0.00272,1.72507,0.23715,0.08095,45.32,1.6,1
2016-09-06 16:00:00,22.4676,0.00033,1.2214,4.09665,6.15317,3.79578,4.34223,0.77945,0.04063,0.00268,1.72148,0.23332,0.08047,45.04,1.33,1
2016-09-06 17:00:00,29.90923,0.00087,2.74305,4.07057,4.75357,5.10727,5.39472,0.77687,0.03857,1.01095,1.72815,3.88822,0.39645,47.9,1.93,1
2016-09-06 18:00:00,19.85233,0.00032,1.20567,4.10168,6.50113,2.58345,2.07867,0.77378,0.04225,0.00255,1.74452,0.24188,0.57643,52.9,1.13,1
2016-09-06 19:00:00,25.58,0.00052,1.20132,4.03423,6.82415,2.96005,7.43725,0.76743,0.0424,0.00477,1.74282,0.24117,0.3239,58.64,2.58,1
2016-09-06 20:00:00,18.37468,0.00048,1.18855,4.02648,4.057,4.14587,0.79668,1.48698,0.0397,0.00305,2.20945,0.24235,0.17808,64.01,4.52,1
2016-09-06 21:00:00,24.76787,0.00035,1.19858,3.93587,4.74697,4.22002,7.77185,0.76555,0.03987,0.00293,1.74523,0.24127,0.09938,68.12,5.02,1
2016-09-06 22:00:00,23.00365,0.00028,1.20837,4.04747,3.88933,4.36072,6.53358,0.77188,0.04013,0.0032,1.80302,0.24267,0.103,70.3,6.32,1
2016-09-06 23:00:00,18.60145,0.00032,1.18352,3.79083,3.93317,3.36408,3.18575,0.76072,0.04142,0.00172,1.99408,0.24102,0.10483,72.06,5.06,1
2016-09-07 00:00:00,39.14783,0.00023,1.18458,3.79828,3.884,4.2436,6.74415,0.75837,0.03855,0.00432,2.08192,0.24182,16.16802,73.17,6.87,2
2016-09-07 01:00:00,26.04355,0.00043,1.19823,3.77827,5.88317,3.36935,6.33342,1.19303,0.04148,0.00488,2.05605,0.24253,1.9427,73.53,7.06,2
2016-09-07 02:00:00,48.73102,0.00122,1.2089,3.74548,27.58132,5.97178,3.68028,0.97462,0.04258,3.27013,1.90533,0.24107,0.1083,73.15,6.82,2
2016-09-07 03:00:00,57.92837,31.50792,2.69637,3.9678,7.40622,4.35177,4.95142,0.73292,0.0422,0.02732,1.89903,0.24188,0.10353,70.68,8.15,2
2016-09-07 04:00:00,62.48118,41.09687,1.13668,4.0443,3.81317,2.55867,6.67057,0.72788,0.04635,0.03568,2.01672,0.23483,0.09947,65.42,6.87,2
2016-09-07 05:00:00,16.6403,0.05577,1.21605,3.79883,3.83593,3.17052,1.49537,0.77838,0.04238,0.0022,1.90517,0.23943,0.10027,61.81,7.6,2
2016-09-07 06:00:00,22.56767,0.01523,1.2164,3.79838,3.79412,4.51622,6.1291,0.77505,0.04102,0.00143,1.90212,0.23938,0.13922,59.06,7.35,2
2016-09-07 07:00:00,17.91415,0.01585,1.21813,3.80923,3.9284,4.39878,1.47415,0.7784,0.04087,0.00235,1.90768,0.23983,0.10047,57.27,6.36,2
2016-09-07 08:00:00,22.14067,0.01522,1.21327,4.19733,3.86243,3.22483,6.55207,0.77332,0.0431,0.00322,1.9089,0.24167,0.10532,55.78,5.73,2
2016-09-07 09:00:00,15.85975,0.01583,1.21183,3.78957,3.80275,2.38987,1.55085,0.77653,0.0438,0.00208,1.92137,0.24495,0.11032,54.57,5.33,2
2016-09-07 10:00:00,16.55072,0.01625,1.19163,3.80198,3.79842,3.28127,1.46768,0.76662,0.04148,0.00242,1.83363,0.24223,0.1071,52.95,3.13,2
2016-09-07 11:00:00,45.02782,0.00533,1.19108,3.79025,3.81618,4.82732,9.10598,0.76015,0.04217,5.24387,1.79637,0.24263,14.20648,51.37,1.18,2
2016-09-07 12:00:00,26.64867,0.00063,3.05872,3.85862,4.68425,4.53173,1.86585,1.08747,0.03872,0.00433,1.7858,0.24125,5.4913,49.92,0.79,2
2016-09-07 13:00:00,20.83062,0.0004,1.2122,3.86547,4.47295,4.27105,4.08225,0.7753,0.04057,0.0018,1.7677,0.24033,0.1006,48.83,0.76,2
2016-09-07 14:00:00,19.7865,0.00035,1.21177,3.8998,4.9496,2.25305,4.56397,0.77483,0.0439,0.004,1.74832,0.23885,0.09807,47.71,1.1,2
2016-09-07 15:00:00,19.07278,0.00045,2.51297,3.97453,3.34177,3.09353,2.74878,1.28512,0.04212,0.00292,1.73308,0.23862,0.0989,47.69,1.52,2
2016-09-07 16:00:00,22.4346,0.00027,1.20812,3.97398,2.40613,5.3587,6.61758,0.77102,0.03735,0.00127,1.72358,0.23865,0.09795,51.18,2.04,2
2016-09-07 17:00:00,15.11027,0.00052,1.20105,4.02542,2.40508,3.15912,1.44637,0.7716,0.04037,0.00223,1.72405,0.2391,0.09537,56.37,1.13,2
2016-09-07 18:00:00,21.58755,0.00032,1.20632,3.95297,2.40593,2.56408,8.58513,0.76908,0.04295,0.00353,1.72498,0.23763,0.09462,62.59,5.32,2
2016-09-07 19:00:00,18.06332,0.00052,1.20363,3.97522,2.4031,5.39252,2.1635,0.77273,0.03765,0.00332,1.76307,0.2446,0.10347,67.42,10.15,2
2016-09-07 20:00:00,19.78198,0.00033,1.19522,3.93375,2.40378,2.22365,6.98038,0.89395,0.04338,0.00298,1.7573,0.24243,0.10482,70.82,10.88,2
2016-09-07 21:00:00,24.88002,0.00035,1.19142,3.84752,2.40792,3.93688,8.59477,1.12488,0.04003,0.00288,3.38825,0.241,0.10412,73.31,12.04,2
2016-09-07 22:00:00,27.91027,0.0003,1.18528,3.86107,2.4089,5.30467,1.74893,1.0574,0.03645,0.00272,4.59052,0.24215,7.47188,75.77,12.9,2
2016-09-07 23:00:00,32.90913,0.00058,1.16965,3.76878,6.853,8.28525,9.72168,0.74418,0.03765,0.00263,1.97103,0.23473,0.11995,76.56,13.33,2
2016-09-08 00:00:00,27.6238,0.00085,2.46055,3.86675,5.84948,7.68468,4.65852,0.75613,0.04013,0.00295,1.94548,0.23727,0.121,76.17,12.38,3
2016-09-08 01:00:00,38.70288,0.00042,1.205,3.82092,9.6776,7.8712,5.7733,0.7651,0.04422,6.94833,2.2405,0.23895,0.11735,74.88,11.42,3
2016-09-08 02:00:00,44.30057,0.00118,1.22557,3.77783,23.16858,6.75413,6.31745,0.77613,0.03845,0.01195,1.89362,0.23863,0.09703,72.73,10.8,3
2016-09-08 03:00:00,50.63555,19.06053,1.17313,4.29343,7.57362,6.62393,4.28378,0.75167,4.48945,0.01377,2.033,0.23807,0.10117,70.36,10.44,3
2016-09-08 04:00:00,59.23155,24.9751,1.17315,3.95298,7.60107,6.46957,3.84955,0.75025,8.16485,0.01635,1.92212,0.24425,0.11232,68.63,9.28,3
2016-09-08 05:00:00,58.3929,9.42948,1.21187,3.85668,8.4339,18.25192,5.96437,0.76918,8.1554,0.03063,1.93333,0.24577,0.11037,67.48,8.01,3
2016-09-08 06:00:00,34.99127,0.01485,2.53638,3.8574,5.84405,5.56573,5.8042,0.78447,8.27533,0.01113,1.93862,0.24743,0.11167,66.74,8.28,3
2016-09-08 07:00:00,28.4216,0.01598,1.24407,3.83495,3.91038,5.6944,1.99398,0.79143,8.32448,0.015,2.2362,0.24882,0.1119,66.15,8.36,3
2016-09-08 08:00:00,26.58753,0.01553,1.24402,4.24093,3.79557,0.83165,5.05308,0.7893,8.34258,0.00943,1.92382,0.24128,0.10033,65.77,7.66,3
2016-09-08 09:00:00,28.90937,0.01585,1.23145,3.8308,3.79782,5.91862,2.8133,0.78492,8.24707,0.01522,1.91495,0.23963,0.09975,65.88,7.19,3
2016-09-08 10:00:00,22.60857,0.0161,1.22282,3.84085,3.70833,0.7216,1.90822,0.7815,8.21428,0.01067,1.84398,0.23972,0.1005,66.34,7.09,3
2016-09-08 11:00:00,55.20723,0.00645,1.21033,3.81815,3.70493,7.61068,2.10958,0.77557,2.94272,5.7478,1.76022,12.8194,12.7014,66.48,7.41,3
2016-09-08 12:00:00,29.4067,0.0006,2.80635,3.90367,4.01308,2.4529,1.47868,1.20125,0.04078,0.00465,2.87373,0.2431,10.3879,66.93,6.71,3
2016-09-08 13:00:00,23.90523,0.00068,2.91677,3.93567,2.94427,6.22693,3.53663,0.77535,0.03677,0.00302,3.17603,0.2447,0.10842,67.26,7.24,3
2016-09-08 14:00:00,22.5973,0.00025,1.20938,3.95333,2.43488,3.18942,8.90712,0.76948,0.04155,0.003,1.73778,0.24405,0.10705,67.09,7.62,3
2016-09-08 15:00:00,19.5634,0.00032,1.21062,3.9379,2.43765,2.23682,6.82945,0.77185,0.04312,0.0027,1.74257,0.24445,0.10597,67.85,6.22,3
2016-09-08 16:00:00,31.74627,0.00047,1.20237,4.00395,2.43657,7.94183,5.21273,0.76918,0.03113,0.99628,1.73848,2.06272,5.35055,69.31,6.65,3
2016-09-08 17:00:00,17.57567,0.0004,1.1948,3.96237,3.84378,2.29165,3.00698,0.76643,0.04208,0.00325,2.11743,0.24188,0.1046,70.79,6.68,3
2016-09-08 18:00:00,18.82993,0.00045,1.20488,4.00862,2.4483,3.06072,4.70323,0.77002,0.04105,0.00385,2.24188,0.24293,0.104,72.16,7.71,3
2016-09-08 19:00:00,28.0171,0.00027,1.19525,3.93053,3.72083,7.25562,7.57685,1.62992,0.0336,0.00143,2.32928,0.24137,0.10215,73.66,8.54,3
2016-09-08 20:00:00,18.75252,0.0003,1.18653,3.92187,6.80348,1.90588,2.05047,0.76025,0.04343,0.00353,1.73547,0.23975,0.10155,75.68,8.49,3
2016-09-08 21:00:00,49.07417,0.00028,1.18263,3.91192,2.67745,7.94277,9.07605,0.7528,0.03447,0.00115,23.16853,0.23298,0.09313,76.75,9.46,3
2016-09-08 22:00:00,47.06115,0.00023,1.18902,3.89622,2.482,8.50997,5.02818,0.7595,0.03415,0.00327,13.46465,2.91885,8.77512,77.3,8.8,3
2016-09-08 23:00:00,46.07468,0.00028,1.1916,4.19565,2.54635,12.8639,7.19345,0.75832,0.04015,0.00948,16.52762,0.239,0.50888,77.19,7.12,3
2016-09-09 00:00:00,38.47817,0.00022,1.15838,3.76433,2.54285,4.69412,6.77122,1.0334,0.04308,0.00443,17.16872,0.23925,1.05817,76.63,5.66,4
2016-09-09 01:00:00,44.47605,0.00157,2.86498,3.7412,20.11295,5.95343,5.99163,0.75188,0.04377,2.2558,2.42727,0.2337,0.09787,75.24,4.34,4
2016-09-09 02:00:00,48.74943,0.00517,1.2085,23.6343,12.75923,2.1403,5.50557,0.8462,0.03847,0.00733,2.27865,0.2276,0.09812,73.47,4.39,4
2016-09-09 03:00:00,43.98452,0.00357,1.24792,20.90258,6.75617,6.92332,4.65322,0.83838,0.02682,0.00562,2.29437,0.23602,0.09655,72.25,5.7,4
